Country,Year,gdpgrowth,gini,wealth,gii,ruleoflaw,lnpovhead215,lngovt,lntradeopen,fii,lninflation,lnenrollment,electricity_lag5,account_ownership_lag5,bank_branches_lag7,domestic_credit_lag7,internet_users_lag4,mobile_subscriptions_lag4,urban_population_lag5
Paraguay,2022,0.176038366132886,45.1,0.6333000000000001,0.431,-0.591498374938965,0.832909122935104,2.554053828594254,4.313987393451166,0.4499862479904903,2.3763527696207567,4.418970574818798,99.3,48.65,10.9713257065149,43.3496464702998,65.0,115.4634996,61.3
Paraguay,2023,4.71412407945468,45.1,0.6333000000000001,1.04,-0.582174599170685,0.832909122935104,2.5663598810937507,4.430683169370146,0.5360185334775311,1.7284686767369897,4.388426722683355,99.6,48.65,10.9486490075701,41.3557191308076,68.5,118.8639678,61.585
Uruguay,2003,0.805283915893824,45.0,0.7954,0.357,0.656516373157501,0.5877866649021191,2.5641096657418068,3.965738156821358,0.3553274624657996,3.0145407879816877,4.707755583813998,97.2328033447266,49.46666666666667,16.501989438975933,26.8077033782205,9.97,9.732680729,91.45
Uruguay,2004,5.00416035564457,45.9,0.7894,0.352,0.456370502710342,0.6931471805599453,2.4853247768459803,4.134793496540438,0.3553274624657996,2.3182226934395764,4.693719908282233,97.3951110839844,49.46666666666666,16.501989438975933,25.9057843136644,10.5,12.47749242,91.743
Uruguay,2005,7.4601321302473,44.7,0.7791,0.351,0.45884957909584,0.6418538861723948,2.479513633894138,4.092304087294638,0.3616414288047451,1.7403393931823654,4.641993351110161,97.6,49.46666666666666,16.501989438975933,40.5212690015352,11.1,15.75282064,92.028
Uruguay,2006,4.09857735445401,45.9,0.7826000000000001,0.349,0.551547348499298,0.4700036292457356,2.508400484367584,4.142683426421616,0.4353471286011112,2.001162347581614,4.637814350600746,97.7,49.46666666666666,16.501989438975933,43.5957665000782,11.4,15.53114058,92.303
Uruguay,2007,6.54151084504817,46.4,0.7881,0.337,0.600704789161682,0.33647223662121295,2.524142040923968,4.097845889372786,0.469296577659932,2.2098825277031664,4.54239077751148,97.8,49.46666666666667,16.501989438975933,45.0942269291081,15.9,15.03020057,92.569
Uruguay,2008,7.17614466455107,45.1,0.7875000000000001,0.333,0.613664507865906,0.18232155679395465,2.58120773935882,4.192802736542499,0.5147593345725475,2.1834719697354497,4.489168142844588,97.9,49.46666666666666,16.501989438975933,53.8538856752747,17.1,18.09909527,92.828
Uruguay,2009,4.24349419462426,45.5,0.7762,0.324,0.755774736404419,0.262364264467491,2.6350345395483723,3.9962615616210666,0.4704046826134418,2.087188797034125,4.50305857799027,98.0,49.46666666666666,12.8231919299379,70.5117382668268,20.1,34.81132061,93.078
Uruguay,2010,7.8034096507169,44.5,0.7714000000000001,0.318,0.786790609359741,0.18232155679395465,2.6134388133517032,3.9645971859539713,0.5122546248925901,2.041052635550722,4.601807528700243,98.0,49.46666666666666,12.8231919299379,43.186543114802,29.4,70.13284845,93.319
Uruguay,2011,5.16213302463606,42.2,0.7697,0.325,0.731594443321228,0.09531017980432487,2.621799163788825,3.993548318315862,0.52957990917955,2.2074864177543425,4.630449754715874,98.5,49.46666666666666,12.8231919299379,24.1933895956931,34.0,90.25647327,93.553
Uruguay,2012,3.53817872056869,39.9,0.7489,0.324,0.614688694477081,0.18232155679395465,2.658428105389316,4.026443133526439,0.560215676980635,2.2080288675256687,4.644171896867164,98.7,49.46666666666666,12.7748666327581,22.4749430738691,39.3,105.1463884,93.779
Uruguay,2013,4.63753862902416,40.5,0.7606,0.326,0.576609134674072,0.18232155679395465,2.6756943357362317,3.926277850131014,0.5744766263687352,2.2591696383671502,4.660269172040765,98.8,49.46666666666666,13.3522935902315,23.7519352815852,41.8,122.9476137,93.998
Uruguay,2014,3.23879122952364,40.1,0.7631,0.326,0.761607766151428,0.18232155679395465,2.6876020900195883,3.9137739528889166,0.6053697803134019,2.2902445945268317,4.67720585794768,99.1,23.54,13.4817076673402,23.0299725881958,46.4,132.3477451,94.209
Uruguay,2015,0.370741257681345,40.1,0.772,0.29,0.736542940139771,0.09531017980432487,2.6970438526816527,3.835751727819525,0.6006614537316453,2.2686424926269075,4.691745021835513,99.3,23.54,13.6026502626477,27.1685339479512,51.4,141.5210804,94.414
Uruguay,2016,1.6897981652001,39.7,0.7599,0.284,0.619055449962616,0.09531017980432487,2.6970438526816527,3.9013765307230783,0.6350165393548122,2.3645653579909722,4.7276760737526695,99.2,23.54,13.445518411667,19.8647260994371,54.5,148.1833852,94.612
Uruguay,2017,1.74037648675632,39.5,0.7625000000000001,0.26,0.557142913341522,0.09531017980432487,2.6970438526816527,3.8581574417346345,0.6744042340799157,1.9765909049749322,4.766207217388395,99.6,30.89,13.6302186939793,21.4040361151246,57.7,155.8020277,94.739
Uruguay,2018,0.164777659980814,39.7,0.7635000000000001,0.254,0.570747196674347,0.09531017980432487,2.6970438526816527,3.887553269911846,0.7234137425991467,2.1525216361859236,4.777180920374724,99.6,38.24,13.5821356763789,21.9739905078767,61.5,162.0767046,94.843
Uruguay,2019,0.928351033363754,39.7,0.7619,0.256,0.603468060493469,0.09531017980432487,2.6970438526816527,3.9268105282320374,0.7276758249972723,2.1840254856234584,4.794537973276713,99.7,45.59,12.7769653683576,22.1705291861539,64.6,151.7998906,94.945
Uruguay,2020,-7.38014184479323,40.2,0.7648,0.235,0.647405028343201,0.18232155679395465,2.6970438526816527,3.864640953258478,0.7314902546151751,2.3755015176094814,4.770615375614264,99.7,51.68333333333334,12.6250444703059,24.3768815230441,66.4,149.8853759,95.045
Uruguay,2021,5.56189279343275,40.8,0.7744000000000001,0.221,0.698062181472778,0.09531017980432487,2.6970438526816527,4.057399385300673,0.7291187315071705,2.1688152745937987,4.797743087255812,99.7,57.77666666666666,12.2530972794752,25.1667931664776,70.3,148.9559056,95.144
Uruguay,2022,4.70725761465232,40.6,0.7689,0.218,0.767947494983673,0.18232155679395465,2.6970438526816527,4.091567672073828,0.7376500515966931,2.31296897645904,4.805150994818239,99.8,63.87,12.0369321400249,27.8140085275854,80.7,130.1172556,95.24
Uruguay,2023,0.3674751756175,40.6,0.7686000000000001,0.56,0.717662572860718,0.18232155679395465,2.6970438526816527,3.965250702718602,0.7384839410396854,1.9270336172203824,4.805150994818239,99.8,63.87,11.4920754725375,25.6815818820962,83.4,132.0241348,95.334
