codeindyr;code;countryname;year;indicator;estimate;stddev;nsource;pctrank;pctranklower;pctrankupper
SGPrl2016;SGP;Singapore;2016;rl;1.78623282909393;0.168646723031998;11;96.1904754638672;89.523811340332;100
SVKrl2016;SVK;Slovak Republic;2016;rl;0.597048819065094;0.161592915654182;12;71.9047622680664;61.4285697937012;78.0952377319336
SVNrl2016;SVN;Slovenia;2016;rl;1.05059957504272;0.156071856617928;12;84.2857131958008;76.1904754638672;87.1428604125977
SLBrl2016;SLB;Solomon Islands;2016;rl;-0.300033777952194;0.303224444389343;6;43.8095245361328;23.3333339691162;58.0952377319336
SOMrl2016;SOM;Somalia;2016;rl;-2.31624913215637;0.182572185993195;9;0;0;0.476190477609634
ZAFrl2016;ZAF;South Africa;2016;rl;0.0435598641633987;0.16352678835392;14;55.7142868041992;45.7142868041992;60.9523811340332
SSDrl2016;SSD;South Sudan;2016;rl;-1.97750794887543;0.211313903331757;10;1.42857146263123;0;4.7619047164917
ESPrl2016;ESP;Spain;2016;rl;0.965352892875671;0.16870690882206;11;80.476188659668;74.2857131958008;86.1904754638672
LKArl2016;LKA;Sri Lanka;2016;rl;0.107386812567711;0.177431017160416;12;57.1428565979004;47.6190490722656;64.2857131958008
KNArl2016;KNA;St. Kitts and Nevis;2016;rl;0.460554569959641;0.324765592813492;3;68.0952377319336;51.9047622680664;81.4285736083984
LCArl2016;LCA;St. Lucia;2016;rl;0.548994958400726;0.255949467420578;6;70;58.0952377319336;80.476188659668
VCTrl2016;VCT;St. Vincent and the Grenadines;2016;rl;0.432746052742004;0.258814990520477;5;66.6666641235352;53.8095245361328;78.0952377319336
SDNrl2016;SDN;Sudan;2016;rl;-1.2815957069397;0.166271224617958;13;8.5714282989502;4.7619047164917;15.7142858505249
SURrl2016;SUR;Suriname;2016;rl;-0.174602553248405;0.20717217028141;6;48.0952377319336;32.3809509277344;58.0952377319336
SWErl2016;SWE;Sweden;2016;rl;1.95228481292725;0.16870690882206;11;99.0476226806641;92.8571395874023;100
CHErl2016;CHE;Switzerland;2016;rl;1.90616285800934;0.184345573186874;9;98.0952377319336;91.9047622680664;100
SYRrl2016;SYR;Syrian Arab Republic;2016;rl;-1.99362325668335;0.217765867710114;8;0.952380955219269;0;4.7619047164917
STPrl2016;STP;São Tomé and Principe;2016;rl;-0.688018321990967;0.18889431655407;7;26.6666660308838;16.6666660308838;38.0952377319336
TWNrl2016;TWN;Taiwan, China;2016;rl;1.10705769062042;0.179817825555801;10;84.7619018554687;77.1428604125977;88.5714263916016
TJKrl2016;TJK;Tajikistan;2016;rl;-1.16668653488159;0.165635734796524;12;10.4761905670166;6.66666650772095;18.5714282989502
TZArl2016;TZA;Tanzania;2016;rl;-0.396327495574951;0.152743205428123;15;36.6666679382324;29.5238094329834;49.0476188659668
THArl2016;THA;Thailand;2016;rl;-0.0282307099550962;0.167846277356148;12;52.8571434020996;43.3333320617676;59.0476188659668
TMPrl2016;TMP;Timor-Leste;2016;rl;-1.17595374584198;0.209598258137703;7;10;5.7142858505249;19.0476188659668
TGOrl2016;TGO;Togo;2016;rl;-0.652606427669525;0.166271224617958;13;29.0476188659668;17.619047164917;37.6190490722656
TONrl2016;TON;Tonga;2016;rl;0.302316665649414;0.316766113042831;5;60.9523811340332;45.7142868041992;78.0952377319336
TTOrl2016;TTO;Trinidad and Tobago;2016;rl;-0.210554093122482;0.195765480399132;8;46.1904754638672;31.9047622680664;57.1428565979004
TUNrl2016;TUN;Tunisia;2016;rl;0.0215999912470579;0.173219054937363;13;54.2857131958008;45.238094329834;60.9523811340332
TKMrl2016;TKM;Turkmenistan;2016;rl;-1.48835563659668;0.186365485191345;8;6.1904764175415;1.90476191043854;9.5238094329834
TUVrl2016;TUV;Tuvalu;2016;rl;0.561851680278778;0.338848680257797;3;70.476188659668;53.3333320617676;84.7619018554687
TURrl2016;TUR;Türkiye;2016;rl;-0.341492354869843;0.167846277356148;12;40;30;51.9047622680664
UGArl2016;UGA;Uganda;2016;rl;-0.270557135343552;0.152743205428123;15;44.761905670166;32.3809509277344;52.8571434020996
UKRrl2016;UKR;Ukraine;2016;rl;-0.817245066165924;0.156071856617928;12;20;12.8571424484253;30.9523811340332
ARErl2016;ARE;United Arab Emirates;2016;rl;0.819037973880768;0.170872524380684;10;77.6190490722656;69.523811340332;84.2857131958008
GBRrl2016;GBR;United Kingdom;2016;rl;1.63999843597412;0.16870690882206;11;92.3809509277344;87.6190490722656;98.5714263916016
USArl2016;USA;United States;2016;rl;1.58059740066528;0.168882682919502;11;91.4285736083984;87.1428604125977;97.1428604125977
URYrl2016;URY;Uruguay;2016;rl;0.619055449962616;0.170020863413811;13;72.3809509277344;62.3809509277344;78.5714263916016
UZBrl2016;UZB;Uzbekistan;2016;rl;-1.12917804718018;0.161744773387909;12;11.9047622680664;7.14285707473755;18.5714282989502
VUTrl2016;VUT;Vanuatu;2016;rl;0.40348619222641;0.316932588815689;5;64.7619018554687;51.4285697937012;78.5714263916016
VENrl2016;VEN;Venezuela, RB;2016;rl;-2.26694512367249;0.16082789003849;14;0.476190477609634;0;0.476190477609634
VNMrl2016;VNM;Viet Nam;2016;rl;0.0653154402971268;0.177431017160416;12;56.1904754638672;45.7142868041992;62.3809509277344
VIRrl2016;VIR;Virgin Islands (U.S.);2016;rl;0.577824831008911;0.509917676448822;1;70.9523773193359;45.238094329834;88.5714263916016
WBGrl2016;WBG;West Bank and Gaza;2016;rl;-0.361449629068375;0.243778720498085;4;38.5714302062988;24.2857151031494;55.238094329834
YEMrl2016;YEM;Yemen, Rep.;2016;rl;-1.67307960987091;0.191910937428474;9;3.80952382087708;0.952380955219269;8.09523773193359
ZMBrl2016;ZMB;Zambia;2016;rl;-0.31230565905571;0.159693479537964;14;43.3333320617676;30.9523811340332;52.3809509277344
ZWErl2016;ZWE;Zimbabwe;2016;rl;-1.391646027565;0.152743205428123;15;7.61904764175415;4.7619047164917;10.9523811340332
AFGrq2016;AFG;Afghanistan;2016;rq;-1.33969509601593;0.197117641568184;9;7.14285707473755;3.80952382087708;12.8571424484253
ALBrq2016;ALB;Albania;2016;rq;0.186607629060745;0.196718767285347;9;60.9523811340332;48.5714302062988;68.0952377319336
DZArq2016;DZA;Algeria;2016;rq;-1.2414299249649;0.231806561350822;7;9.5238094329834;4.2857141494751;20
ASMrq2016;ASM;American Samoa;2016;rq;0.121528759598732;0.486370205879211;1;59.0476188659668;26.6666660308838;79.523811340332
ADOrq2016;ADO;Andorra;2016;rq;0.860476732254028;0.486370205879211;1;78.0952377319336;55.7142868041992;92.3809509277344
AGOrq2016;AGO;Angola;2016;rq;-0.969250917434692;0.229022487998009;7;15.2380952835083;6.66666650772095;28.5714282989502
AIArq2016;AIA;Anguilla;2016;rq;0.860476732254028;0.486370205879211;1;78.0952377319336;55.7142868041992;92.3809509277344
ATGrq2016;ATG;Antigua and Barbuda;2016;rq;0.328430950641632;0.362989991903305;2;65.2380981445312;43.3333320617676;79.523811340332
ARGrq2016;ARG;Argentina;2016;rq;-0.347571164369583;0.197488069534302;10;40.476188659668;26.6666660308838;51.9047622680664
ARMrq2016;ARM;Armenia;2016;rq;0.20515838265419;0.204867109656334;9;62.3809509277344;49.0476188659668;68.5714263916016
ABWrq2016;ABW;Aruba;2016;rq;1.33574497699738;0.359746217727661;2;89.0476226806641;75.2380981445312;98.0952377319336
AUSrq2016;AUS;Australia;2016;rq;1.88573145866394;0.227201536297798;8;97.6190490722656;91.9047622680664;100
AUTrq2016;AUT;Austria;2016;rq;1.42889010906219;0.227201536297798;8;91.4285736083984;81.9047622680664;95.7142868041992
AZErq2016;AZE;Azerbaijan;2016;rq;-0.395615547895432;0.204867109656334;9;39.0476188659668;25.238094329834;50.9523811340332
BHSrq2016;BHS;Bahamas, The;2016;rq;0.244631111621857;0.254826843738556;5;63.8095245361328;46.6666679382324;71.4285736083984
BHRrq2016;BHR;Bahrain;2016;rq;0.595875561237335;0.231806561350822;7;70.476188659668;62.3809509277344;80.9523773193359
BGDrq2016;BGD;Bangladesh;2016;rq;-0.811327993869781;0.186086922883987;11;21.9047622680664;10.9523811340332;31.9047622680664
BRBrq2016;BRB;Barbados;2016;rq;0.468561351299286;0.266857266426086;5;67.1428604125977;54.2857131958008;79.0476226806641
BLRrq2016;BLR;Belarus;2016;rq;-1.09083259105682;0.200205355882645;8;12.380952835083;5.7142858505249;23.3333339691162
BELrq2016;BEL;Belgium;2016;rq;1.32856822013855;0.227201536297798;8;88.5714263916016;80;93.3333358764648
BLZrq2016;BLZ;Belize;2016;rq;-0.494319975376129;0.262634307146072;5;33.3333320617676;17.1428565979004;50.9523811340332
BENrq2016;BEN;Benin;2016;rq;-0.583056390285492;0.176588982343674;9;29.0476188659668;19.0476188659668;42.8571434020996
BMUrq2016;BMU;Bermuda;2016;rq;0.860476732254028;0.486370205879211;1;78.0952377319336;55.7142868041992;92.3809509277344
BTNrq2016;BTN;Bhutan;2016;rq;-0.691017687320709;0.210787579417229;8;26.6666660308838;12.380952835083;40.476188659668
BOLrq2016;BOL;Bolivia;2016;rq;-1.01973187923431;0.20708042383194;9;12.8571424484253;6.1904764175415;26.6666660308838
BIHrq2016;BIH;Bosnia and Herzegovina;2016;rq;-0.139020889997482;0.200244545936584;9;48.5714302062988;34.2857131958008;60.9523811340332
BWArq2016;BWA;Botswana;2016;rq;0.727797985076904;0.210539385676384;8;75.2380981445312;65.7142868041992;82.8571395874023
BRArq2016;BRA;Brazil;2016;rq;-0.189951747655869;0.197488069534302;10;46.6666679382324;31.9047622680664;59.523811340332
BRNrq2016;BRN;Brunei Darussalam;2016;rq;0.580995678901672;0.270273894071579;6;69.523811340332;60;81.4285736083984
BGRrq2016;BGR;Bulgaria;2016;rq;0.70129007101059;0.188440173864365;10;74.2857131958008;66.1904754638672;81.4285736083984
BFArq2016;BFA;Burkina Faso;2016;rq;-0.44747668504715;0.164873391389847;10;35.7142868041992;25.7142848968506;46.6666679382324
BDIrq2016;BDI;Burundi;2016;rq;-0.854655146598816;0.176588982343674;9;20.4761905670166;10.4761905670166;30.4761905670166
KHMrq2016;KHM;Cambodia;2016;rq;-0.493561118841171;0.193787232041359;10;33.8095245361328;21.4285717010498;46.6666679382324
CMRrq2016;CMR;Cameroon;2016;rq;-0.809304058551788;0.16290970146656;11;22.380952835083;12.380952835083;30.4761905670166
CANrq2016;CAN;Canada;2016;rq;1.72741413116455;0.227201536297798;8;94.2857131958008;89.0476226806641;99.0476226806641
CPVrq2016;CPV;Cape Verde;2016;rq;-0.194087252020836;0.238466903567314;6;46.1904754638672;28.5714282989502;61.4285697937012
CYMrq2016;CYM;Cayman Islands;2016;rq;0.774339616298676;0.359746217727661;2;75.7142868041992;60.476188659668;90
CAFrq2016;CAF;Central African Republic;2016;rq;-1.41679394245148;0.179098039865494;8;6.1904764175415;2.85714292526245;10.4761905670166
TCDrq2016;TCD;Chad;2016;rq;-1.18124747276306;0.176588982343674;9;10.4761905670166;5.7142858505249;17.619047164917
CHLrq2016;CHL;Chile;2016;rq;1.36390829086304;0.202891126275063;9;90;81.4285736083984;93.3333358764648
CHNrq2016;CHN;China;2016;rq;-0.314001739025116;0.197488069534302;10;40.9523811340332;28.0952377319336;53.3333320617676
COLrq2016;COL;Colombia;2016;rq;0.339025348424911;0.197488069534302;10;65.7142868041992;53.8095245361328;71.4285736083984
COMrq2016;COM;Comoros;2016;rq;-1.09867775440216;0.209630325436592;6;11.9047622680664;5.7142858505249;23.8095245361328
ZARrq2016;ZAR;Congo, Dem. Rep.;2016;rq;-1.3217271566391;0.172625571489334;9;7.61904764175415;4.2857141494751;12.380952835083
COGrq2016;COG;Congo, Rep.;2016;rq;-1.2065657377243;0.201526701450348;8;10;4.7619047164917;19.0476188659668
COKrq2016;COK;Cook Islands;2016;rq;..;..;..;..;..;..
CRIrq2016;CRI;Costa Rica;2016;rq;0.526479542255402;0.213335424661636;8;68.5714263916016;60;78.5714263916016
HRVrq2016;HRV;Croatia;2016;rq;0.238647386431694;0.188440173864365;10;63.3333320617676;50.9523811340332;68.5714263916016
CUBrq2016;CUB;Cuba;2016;rq;-1.35518074035645;0.229022487998009;7;6.66666650772095;2.85714292526245;13.8095235824585
CYPrq2016;CYP;Cyprus;2016;rq;1.04042482376099;0.238648146390915;7;81.9047622680664;71.4285736083984;91.4285736083984
CZErq2016;CZE;Czech Republic;2016;rq;0.973719298839569;0.202891126275063;9;80.9523773193359;71.4285736083984;87.6190490722656
CIVrq2016;CIV;Côte d'Ivoire;2016;rq;-0.422826766967773;0.16290970146656;11;37.6190490722656;26.6666660308838;47.1428565979004
DNKrq2016;DNK;Denmark;2016;rq;1.56364238262177;0.227201536297798;8;92.3809509277344;84.7619018554687;98.0952377319336
DJIrq2016;DJI;Djibouti;2016;rq;-0.749578177928925;0.198047190904617;6;24.2857151031494;12.380952835083;37.1428565979004
DMArq2016;DMA;Dominica;2016;rq;0.178615316748619;0.256427586078644;4;60.476188659668;43.8095245361328;70.9523773193359
DOMrq2016;DOM;Dominican Republic;2016;rq;-0.00929667800664902;0.20708042383194;9;52.8571434020996;40;65.2380981445312
ECUrq2016;ECU;Ecuador;2016;rq;-0.958474397659302;0.20708042383194;9;16.1904754638672;7.61904764175415;28.0952377319336
EGYrq2016;EGY;Egypt, Arab Rep.;2016;rq;-0.892875909805298;0.195008635520935;9;17.619047164917;9.5238094329834;29.5238094329834
SLVrq2016;SLV;El Salvador;2016;rq;-0.0506191477179527;0.20708042383194;9;51.4285697937012;39.0476188659668;64.7619018554687
GNQrq2016;GNQ;Equatorial Guinea;2016;rq;-1.55810081958771;0.319632709026337;3;4.7619047164917;1.90476191043854;12.380952835083
ERIrq2016;ERI;Eritrea;2016;rq;-2.11089396476746;0.179098039865494;8;1.90476191043854;0;2.38095235824585
ESTrq2016;EST;Estonia;2016;rq;1.68796372413635;0.188440173864365;10;93.3333358764648;90;98.5714263916016
SWZrq2016;SWZ;Eswatini;2016;rq;-0.263931721448898;0.29967126250267;4;43.8095245361328;23.8095245361328;62.3809509277344
ETHrq2016;ETH;Ethiopia;2016;rq;-1.10960459709167;0.16290970146656;11;11.4285717010498;6.1904764175415;20.4761905670166
FJIrq2016;FJI;Fiji;2016;rq;-0.228087186813354;0.361884623765945;3;44.761905670166;20.9523811340332;65.7142868041992
FINrq2016;FIN;Finland;2016;rq;1.80655252933502;0.227201536297798;8;96.1904754638672;91.4285736083984;100
FRArq2016;FRA;France;2016;rq;1.05861842632294;0.227201536297798;8;82.3809509277344;73.3333358764648;91.4285736083984
GUFrq2016;GUF;French Guiana;2016;rq;1.41812360286713;0.359746217727661;2;90.9523773193359;75.7142868041992;98.5714263916016
GABrq2016;GAB;Gabon;2016;rq;-0.717620611190796;0.257880568504333;7;26.1904754638672;10.4761905670166;42.8571434020996
GMBrq2016;GMB;Gambia, The;2016;rq;-0.581205725669861;0.186868399381638;8;29.5238094329834;18.5714282989502;42.8571434020996
GEOrq2016;GEO;Georgia;2016;rq;0.861489713191986;0.200244545936584;9;78.5714263916016;68.5714263916016;84.7619018554687
DEUrq2016;DEU;Germany;2016;rq;1.8065539598465;0.227201536297798;8;96.6666641235352;91.4285736083984;100
GHArq2016;GHA;Ghana;2016;rq;-0.299607872962952;0.16290970146656;11;42.3809509277344;30;51.4285697937012
GRCrq2016;GRC;Greece;2016;rq;0.135288879275322;0.227201536297798;8;60;43.8095245361328;68.0952377319336
GRLrq2016;GRL;Greenland;2016;rq;1.32177257537842;0.478675037622452;1;88.0952377319336;68.5714263916016;99.0476226806641
GRDrq2016;GRD;Grenada;2016;rq;0.0607794560492039;0.262665212154388;4;55.7142868041992;39.523811340332;68.0952377319336
GUMrq2016;GUM;Guam;2016;rq;0.121528759598732;0.486370205879211;1;59.0476188659668;26.6666660308838;79.523811340332
GTMrq2016;GTM;Guatemala;2016;rq;-0.299814790487289;0.20708042383194;9;41.9047622680664;27.619047164917;54.2857131958008
GINrq2016;GIN;Guinea;2016;rq;-0.888324558734894;0.17296676337719;9;18.5714282989502;10.4761905670166;28.5714282989502
GNBrq2016;GNB;Guinea-Bissau;2016;rq;-1.24513328075409;0.203089192509651;6;9.0476188659668;4.2857141494751;17.1428565979004
GUYrq2016;GUY;Guyana;2016;rq;-0.430909156799316;0.211741030216217;7;37.1428565979004;23.3333339691162;50.9523811340332
HTIrq2016;HTI;Haiti;2016;rq;-1.25848579406738;0.201526701450348;8;8.09523773193359;4.2857141494751;17.1428565979004
HNDrq2016;HND;Honduras;2016;rq;-0.530846297740936;0.186090424656868;10;31.4285717010498;20.4761905670166;44.761905670166
HKGrq2016;HKG;Hong Kong SAR, China;2016;rq;2.14369583129883;0.232621535658836;7;99.523811340332;95.2380981445312;100
HUNrq2016;HUN;Hungary;2016;rq;0.590769052505493;0.188440173864365;10;70;64.7619018554687;79.0476226806641
ISLrq2016;ISL;Iceland;2016;rq;1.26583850383759;0.249921858310699;7;86.6666641235352;76.1904754638672;92.3809509277344
INDrq2016;IND;India;2016;rq;-0.31153193116188;0.197488069534302;10;41.4285697937012;28.0952377319336;53.8095245361328
IDNrq2016;IDN;Indonesia;2016;rq;-0.0313757993280888;0.197488069534302;10;51.9047622680664;40;64.7619018554687
IRNrq2016;IRN;Iran, Islamic Rep.;2016;rq;-1.24572420120239;0.20708042383194;9;8.5714282989502;4.2857141494751;17.1428565979004
IRQrq2016;IRQ;Iraq;2016;rq;-0.991360604763031;0.242505922913551;6;13.8095235824585;6.1904764175415;28.5714282989502
IRLrq2016;IRL;Ireland;2016;rq;1.72934794425964;0.249921858310699;7;94.7619018554687;87.6190490722656;99.0476226806641
ISRrq2016;ISR;Israel;2016;rq;1.30097377300262;0.249921858310699;7;87.6190490722656;79.0476226806641;93.8095245361328
ITArq2016;ITA;Italy;2016;rq;0.697884500026703;0.227201536297798;8;73.8095245361328;64.7619018554687;82.8571395874023
JAMrq2016;JAM;Jamaica;2016;rq;0.0965703874826431;0.20708042383194;9;57.1428565979004;43.8095245361328;66.1904754638672
JPNrq2016;JPN;Japan;2016;rq;1.41657531261444;0.227201536297798;8;90.476188659668;81.9047622680664;95.7142868041992
JEYrq2016;JEY;Jersey, Channel Islands;2016;rq;0.685695052146912;0.478675037622452;1;73.3333358764648;50;91.4285736083984
JORrq2016;JOR;Jordan;2016;rq;0.0680429935455322;0.18408764898777;11;56.6666679382324;43.8095245361328;65.7142868041992
KAZrq2016;KAZ;Kazakhstan;2016;rq;-0.161230459809303;0.188440173864365;10;47.1428565979004;34.2857131958008;60
KENrq2016;KEN;Kenya;2016;rq;-0.357900857925415;0.16290970146656;11;40;28.0952377319336;50
KIRrq2016;KIR;Kiribati;2016;rq;-0.815027713775635;0.275300115346909;5;21.4285717010498;7.61904764175415;39.523811340332
PRKrq2016;PRK;Korea, Dem. Rep.;2016;rq;-2.350102186203;0.233728066086769;6;0;0;2.38095235824585
KORrq2016;KOR;Korea, Rep.;2016;rq;1.1026177406311;0.202891126275063;9;83.8095245361328;75.2380981445312;91.4285736083984
KSVrq2016;KSV;Kosovo;2016;rq;-0.215008199214935;0.203554093837738;6;45.238094329834;30.4761905670166;57.6190490722656
KWTrq2016;KWT;Kuwait;2016;rq;-0.0882105231285095;0.231806561350822;7;50.9523811340332;34.2857131958008;64.7619018554687
KGZrq2016;KGZ;Kyrgyz Republic;2016;rq;-0.386156380176544;0.183378353714943;10;39.523811340332;26.6666660308838;50.9523811340332
LAOrq2016;LAO;Lao PDR;2016;rq;-0.756473004817963;0.207316547632217;9;23.8095245361328;11.9047622680664;38.0952377319336
LVArq2016;LVA;Latvia;2016;rq;1.06869256496429;0.200808107852936;9;82.8571395874023;75.2380981445312;90
LBNrq2016;LBN;Lebanon;2016;rq;-0.416773974895477;0.20708042383194;9;38.0952377319336;23.8095245361328;50.9523811340332
LSOrq2016;LSO;Lesotho;2016;rq;-0.459403544664383;0.178719326853752;8;34.761905670166;23.8095245361328;46.6666679382324
LBRrq2016;LBR;Liberia;2016;rq;-0.976915776729584;0.164577797055244;10;14.2857141494751;8.09523773193359;26.1904754638672
LBYrq2016;LBY;Libya;2016;rq;-2.21544075012207;0.252725630998611;5;0.476190477609634;0;2.85714292526245
LIErq2016;LIE;Liechtenstein;2016;rq;1.36056172847748;0.319632709026337;3;89.523811340332;76.1904754638672;97.1428604125977
LTUrq2016;LTU;Lithuania;2016;rq;1.12458479404449;0.200808107852936;9;84.2857131958008;75.7142868041992;91.4285736083984
LUXrq2016;LUX;Luxembourg;2016;rq;1.71001076698303;0.249921858310699;7;93.8095245361328;87.1428604125977;99.0476226806641
MACrq2016;MAC;Macao SAR, China;2016;rq;1.77214682102203;0.319632709026337;3;95.7142868041992;86.1904754638672;100
MDGrq2016;MDG;Madagascar;2016;rq;-0.735103726387024;0.16290970146656;11;25.238094329834;12.8571424484253;34.2857131958008
MWIrq2016;MWI;Malawi;2016;rq;-0.881440103054047;0.164577797055244;10;19.0476188659668;10.4761905670166;28.0952377319336
MYSrq2016;MYS;Malaysia;2016;rq;0.663995385169983;0.197488069534302;10;71.9047622680664;65.7142868041992;80.9523773193359
MDVrq2016;MDV;Maldives;2016;rq;-0.495872646570206;0.290534406900406;4;32.8571434020996;14.7619047164917;52.3809509277344
MLIrq2016;MLI;Mali;2016;rq;-0.63912957906723;0.170703500509262;10;28.0952377319336;17.1428565979004;39.523811340332
MLTrq2016;MLT;Malta;2016;rq;1.14384472370148;0.270273894071579;6;84.7619018554687;73.8095245361328;92.3809509277344
MHLrq2016;MHL;Marshall Islands;2016;rq;-0.890493035316467;0.319670587778091;3;18.0952377319336;6.1904764175415;39.523811340332
MTQrq2016;MTQ;Martinique;2016;rq;1.22995066642761;0.486370205879211;1;86.1904754638672;66.1904754638672;99.0476226806641
MRTrq2016;MRT;Mauritania;2016;rq;-0.788824498653412;0.176588982343674;9;23.3333339691162;12.380952835083;32.3809509277344
MUSrq2016;MUS;Mauritius;2016;rq;1.09485113620758;0.237636849284172;7;83.3333358764648;74.2857131958008;91.4285736083984
MEXrq2016;MEX;Mexico;2016;rq;0.199013441801071;0.197488069534302;10;61.9047622680664;49.0476188659668;68.0952377319336
FSMrq2016;FSM;Micronesia, Fed. Sts.;2016;rq;-0.959161698818207;0.290534406900406;4;15.7142858505249;5.7142858505249;34.2857131958008
MDArq2016;MDA;Moldova;2016;rq;-0.133195176720619;0.174752250313759;11;49.0476188659668;37.6190490722656;60
MCOrq2016;MCO;Monaco;2016;rq;1.22995066642761;0.486370205879211;1;86.1904754638672;66.1904754638672;99.0476226806641
MNGrq2016;MNG;Mongolia;2016;rq;-0.0993876680731773;0.168868869543076;13;50;39.523811340332;60
MNErq2016;MNE;Montenegro;2016;rq;0.234211266040802;0.219175487756729;7;62.8571434020996;49.0476188659668;70
MARrq2016;MAR;Morocco;2016;rq;-0.155640959739685;0.191782265901566;10;47.6190490722656;34.2857131958008;60
MOZrq2016;MOZ;Mozambique;2016;rq;-0.74905401468277;0.170703500509262;10;24.761905670166;12.380952835083;34.2857131958008
MMRrq2016;MMR;Myanmar;2016;rq;-0.872649312019348;0.189029946923256;10;19.5238094329834;10;30.4761905670166
NAMrq2016;NAM;Namibia;2016;rq;-0.00704942131415009;0.223844677209854;8;53.3333320617676;39.523811340332;65.7142868041992
NRUrq2016;NRU;Nauru;2016;rq;-0.604751825332642;0.48630765080452;2;28.5714282989502;6.1904764175415;60.9523811340332
NPLrq2016;NPL;Nepal;2016;rq;-0.789327502250671;0.193787232041359;10;22.8571434020996;11.4285717010498;34.2857131958008
NLDrq2016;NLD;Netherlands;2016;rq;1.9648460149765;0.227201536297798;8;98.5714263916016;92.3809509277344;100
ANTrq2016;ANT;Netherlands Antilles (former);2016;rq;..;..;..;..;..;..
NZLrq2016;NZL;New Zealand;2016;rq;2.02746391296387;0.227201536297798;8;99.0476226806641;92.3809509277344;100
NICrq2016;NIC;Nicaragua;2016;rq;-0.528951227664948;0.189033627510071;9;31.9047622680664;20.4761905670166;44.761905670166
NERrq2016;NER;Niger;2016;rq;-0.720742762088776;0.17296676337719;9;25.7142848968506;12.8571424484253;36.1904754638672
NGArq2016;NGA;Nigeria;2016;rq;-0.94233363866806;0.16290970146656;11;17.1428565979004;9.5238094329834;26.6666660308838
NIUrq2016;NIU;Niue;2016;rq;..;..;..;..;..;..
MKDrq2016;MKD;North Macedonia;2016;rq;0.383369863033295;0.205883592367172;8;66.1904754638672;54.2857131958008;74.7619018554687
NORrq2016;NOR;Norway;2016;rq;1.6863489151001;0.227201536297798;8;92.8571395874023;87.6190490722656;99.0476226806641
OMNrq2016;OMN;Oman;2016;rq;0.597641348838806;0.231806561350822;7;70.9523773193359;62.3809509277344;80.9523773193359
PAKrq2016;PAK;Pakistan;2016;rq;-0.662416398525238;0.186086922883987;11;27.1428565979004;15.2380952835083;40
PLWrq2016;PLW;Palau;2016;rq;0.126572132110596;0.48630765080452;2;59.523811340332;26.6666660308838;79.523811340332
PANrq2016;PAN;Panama;2016;rq;0.468313783407211;0.213335424661636;8;66.6666641235352;57.6190490722656;75.7142868041992
PNGrq2016;PNG;Papua New Guinea;2016;rq;-0.566701650619507;0.204705864191055;8;30.4761905670166;17.1428565979004;43.8095245361328
PRYrq2016;PRY;Paraguay;2016;rq;-0.229902908205986;0.223844677209854;8;44.2857131958008;28.5714282989502;60
PERrq2016;PER;Peru;2016;rq;0.469326198101044;0.197488069534302;10;67.6190490722656;60;75.7142868041992
PHLrq2016;PHL;Philippines;2016;rq;0.112924449145794;0.197488069534302;10;57.6190490722656;45.238094329834;66.1904754638672
POLrq2016;POL;Poland;2016;rq;0.906232059001923;0.188440173864365;10;79.523811340332;70.476188659668;84.7619018554687
PRTrq2016;PRT;Portugal;2016;rq;0.832201719284058;0.227201536297798;8;76.1904754638672;66.1904754638672;84.7619018554687
PRIrq2016;PRI;Puerto Rico;2016;rq;0.939097106456757;0.359746217727661;2;80;65.7142868041992;91.9047622680664
QATrq2016;QAT;Qatar;2016;rq;0.683504045009613;0.218580067157745;8;72.8571395874023;64.7619018554687;81.9047622680664
ROMrq2016;ROM;Romania;2016;rq;0.566330015659332;0.188440173864365;10;69.0476226806641;63.8095245361328;78.5714263916016
RUSrq2016;RUS;Russian Federation;2016;rq;-0.443195044994354;0.188440173864365;10;36.1904754638672;23.8095245361328;48.5714302062988
RWArq2016;RWA;Rwanda;2016;rq;0.0116269327700138;0.176588982343674;9;53.8095245361328;42.8571434020996;64.7619018554687
REUrq2016;REU;Réunion;2016;rq;1.22995066642761;0.486370205879211;1;86.1904754638672;66.1904754638672;99.0476226806641
WSMrq2016;WSM;Samoa;2016;rq;-0.140860006213188;0.290534406900406;4;48.0952377319336;28.0952377319336;65.2380981445312
SMRrq2016;SMR;San Marino;2016;rq;0.4910027384758;0.486370205879211;1;68.0952377319336;41.4285697937012;87.1428604125977
SAUrq2016;SAU;Saudi Arabia;2016;rq;0.0645687580108643;0.218580067157745;8;56.1904754638672;42.8571434020996;66.1904754638672
SENrq2016;SEN;Senegal;2016;rq;-0.210808366537094;0.16290970146656;11;45.7142868041992;34.2857131958008;55.238094329834
SRBrq2016;SRB;Serbia;2016;rq;0.0249312389642;0.196718767285347;9;54.2857131958008;42.3809509277344;65.7142868041992
SYCrq2016;SYC;Seychelles;2016;rq;-0.0907235071063042;0.29967126250267;4;50.476188659668;29.0476188659668;66.1904754638672
SLErq2016;SLE;Sierra Leone;2016;rq;-0.948930025100708;0.164577797055244;10;16.6666660308838;9.5238094329834;26.6666660308838
SGPrq2016;SGP;Singapore;2016;rq;2.17064332962036;0.202891126275063;9;100;96.6666641235352;100
SVKrq2016;SVK;Slovak Republic;2016;rq;0.876968383789062;0.200808107852936;9;79.0476226806641;68.5714263916016;84.7619018554687
