COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,Year,Value
Mexico,Number of commercial bank branches,"Per 100,000 adults",2017.0,14.19987406159224
Mexico,Number of commercial bank branches,"Per 1,000 square km",2018.0,6.606136989120091
Mexico,Number of commercial bank branches,"Per 100,000 adults",2018.0,14.03056769269827
Mexico,Number of commercial bank branches,"Per 1,000 square km",2019.0,6.652948892718434
Mexico,Number of commercial bank branches,"Per 100,000 adults",2019.0,13.92277779149757
Mexico,Number of commercial bank branches,"Per 1,000 square km",2020.0,6.291828493531212
Mexico,Number of commercial bank branches,"Per 100,000 adults",2020.0,13.00141717679504
Mexico,Number of commercial bank branches,"Per 1,000 square km",2021.0,5.980606497080686
Mexico,Number of commercial bank branches,"Per 100,000 adults",2021.0,12.22653898483381
Mexico,Number of commercial bank branches,"Per 1,000 square km",2022.0,6.118470125260423
Mexico,Number of commercial bank branches,"Per 100,000 adults",2022.0,12.35655939862722
Mexico,Number of commercial bank branches,"Per 1,000 square km",2023.0,6.114869209599012
Mexico,Number of commercial bank branches,"Per 100,000 adults",2023.0,12.17915116408536
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2009.0,1.633463378901189
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2009.0,0.6502224851462229
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2010.0,1.642557446735702
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2010.0,0.666683813884102
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2011.0,1.73251399703647
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2011.0,0.7176110496669152
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2012.0,2.073094840753509
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2012.0,0.8760513387690013
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2013.0,2.40414191394263
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2013.0,1.036034877440263
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2014.0,2.444270457882011
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2014.0,1.07358728362355
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2015.0,2.313276957670124
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2015.0,1.035006044394146
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2016.0,2.451620166907792
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2016.0,1.116798271560483
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2017.0,2.487642102253613
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2017.0,1.152807428174593
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2018.0,2.578425459801271
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2018.0,1.214022994418581
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2019.0,2.594440151357701
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2019.0,1.239743820571517
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2020.0,2.583063015257292
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2020.0,1.250032151032691
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2021.0,2.592329141374105
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2021.0,1.268036729339746
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2022.0,2.587875354126484
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2022.0,1.281411558939273
Mexico,Number of credit union and credit cooperative branches,"Per 100,000 adults",2023.0,2.592180739054089
Mexico,Number of credit union and credit cooperative branches,"Per 1,000 square km",2023.0,1.301473803338563
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2004.0,521.0889699406239
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2005.0,529.563523429098
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2006.0,620.6171532685929
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2007.0,642.3448889633383
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2008.0,1016.961816675016
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2009.0,1046.481221361245
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2010.0,1194.221290256757
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2011.0,938.4252354387166
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012.0,977.7167503129392
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013.0,982.989144129418
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014.0,936.1498933925642
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015.0,984.8421262634624
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016.0,1058.675830373406
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017.0,980.5039236920614
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018.0,1029.094821782018
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019.0,1061.705357161504
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020.0,1118.028940085269
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021.0,1153.714033641639
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022.0,1163.90805664295
Mexico,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023.0,1154.369127295429
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2010.0,86.89900743143178
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2011.0,95.39299068304892
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,93.13418134963781
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,92.14565046142513
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,102.5072921125723
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,119.1764761624455
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,125.9832608885785
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,129.4216617302715
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,157.789313512467
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,168.9229109584049
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,158.9428086462666
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,157.9407605782225
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,163.6330000878486
Mexico,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,166.8001708052437
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2009.0,37.94516044732808
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2010.0,45.34921138865178
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2011.0,47.61087561754188
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,46.46532277776254
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,56.53650076523694
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,60.65538538836904
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,65.06749094749306
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,68.00393456240697
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,71.76445623662532
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,77.31001218885083
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,81.46949004050406
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,83.64276940071662
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,86.64555700971374
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,89.99547958119597
Mexico,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,92.21082576847733
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2004.0,0.3065922477429975
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2005.0,0.3091643303582911
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2006.0,0.2875588363898248
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2007.0,0.2777849224517091
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2008.0,0.2911597520512359
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2009.0,0.2932174181434708
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2010.0,0.2839579207284138
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2011.0,0.2844723372514725
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2012.0,0.2860155868206487
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2013.0,0.2849867537745312
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2014.0,0.3194526608194655
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2015.0,0.2952750842357057
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2016.0,0.3035057486046452
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2017.0,0.3101931634044085
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2018.0,0.3122508294966434
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2019.0,0.3168805782041719
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2020.0,0.3189382442964068
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2021.0,0.3235679930039353
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2022.0,0.795287944648782
Mexico,Number of other deposit taker branches,"Per 1,000 square km",2023.0,1.489235834254996
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2004.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2005.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2006.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2007.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2008.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2009.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2010.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2011.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2012.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2013.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2014.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2015.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2016.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2017.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2018.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2019.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2020.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2021.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2022.0,
Nicaragua,"Borrowers, Credit unions and credit cooperatives",Number,2023.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2004.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2005.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2006.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2007.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2008.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2009.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2010.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2011.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2012.0,
Nicaragua,"Borrowers, Deposit taking microfinance institutions",Number,2013.0,
