COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,year,value
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012,1264.003734791047
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013,1294.899993435584
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014,1350.313324401245
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015,1426.34354618875
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016,1553.866425644621
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017,1669.192855694805
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018,1813.993372162221
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019,2055.651104638691
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020,2081.918825926567
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021,2269.026969658341
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022,2621.064818117817
Costa Rica,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023,2850.276758989824
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2004,114.7862359213397
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2005,133.3376759976473
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2006,144.4736346936184
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2007,164.7082598034053
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2008,174.8875800629623
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2009,179.4014016430228
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2010,190.286756888774
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2011,209.4025724354198
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2012,209.6237364257108
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2013,223.8983425257858
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2014,239.1171330194148
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2015,246.4369356947675
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2016,248.8414851137953
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2017,258.2230784667459
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2018,262.4387033758067
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2019,265.480886867527
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2020,270.7219731351143
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2021,277.3465908064132
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2022,284.713074026681
Costa Rica,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2023,306.5968666031715
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2004,637.5313853921747
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2005,707.7422041192726
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2006,716.8259093747299
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2007,1047.477362550548
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2008,1008.283385522966
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2009,945.1789666837352
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2010,969.2072522483694
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2011,983.2127745150524
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2012,984.2512616694904
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2013,988.62803430602
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2014,1026.924108785653
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2015,1086.944337057215
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2016,1175.657553215521
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2017,1241.521269836714
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2018,1330.972812106641
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2019,1439.96752524323
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2020,1449.214320667523
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2021,1569.071317527323
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2022,1719.837033873321
Costa Rica,"Number of depositors, Commercial banks","Per 1,000 adults",2023,1825.728899130186
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2004,44.70895516774362
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2005,50.48059882786381
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2006,57.10238912429356
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2007,93.18542790220756
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2008,100.3051270186866
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2009,103.3975372234532
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2010,111.0668620521219
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2011,115.7858248101643
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2012,115.9081873102994
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2013,123.3786096457694
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2014,130.6973220083959
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2015,132.5059605410205
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2016,136.5626960156238
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2017,142.0421329373444
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2018,146.5957026542459
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2019,148.8142493359082
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2020,152.5720982352722
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2021,155.5069259356399
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2022,160.115960759854
Costa Rica,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2023,170.9610432601257
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2004,
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2005,
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2006,455.8314847157893
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2007,538.360262000069
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2008,659.8320964450072
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2009,587.7887036618246
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2010,626.6568973939028
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2011,653.0805537488499
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2012,698.3607647455674
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2013,788.6748296043727
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2014,814.6426391882109
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2015,885.4510021757459
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2016,1190.560784371831
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2017,1351.798519296129
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2018,1234.944279474922
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2019,1236.028849690873
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2020,1089.773028164131
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2021,1076.728406910258
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2022,1149.245425526023
Costa Rica,"Number of loan accounts, Commercial banks","Per 1,000 adults",2023,1224.779915491758
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2004,1.390520955738347
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2005,1.586368977673325
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2006,1.958480219349785
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2007,1.978065021543282
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2008,2.173913043478261
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2009,2.173913043478261
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2010,2.173913043478261
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2011,2.252252252252252
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2012,2.193497845671759
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2013,2.232667450058754
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2014,2.252252252252252
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2015,2.252252252252252
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2016,2.27183705444575
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2017,2.115158636897767
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2018,1.978065021543282
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2019,1.99764982373678
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2020,1.899725812769291
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2021,1.860556208382295
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2022,1.8213866039953
Costa Rica,Number of other deposit taker branches,"Per 1,000 square km",2023,1.782216999608304
Dominican Republic,"Borrowers, Commercial banks",Number,2004,
Dominican Republic,"Borrowers, Commercial banks",Number,2005,
Dominican Republic,"Borrowers, Commercial banks",Number,2006,718889.0
Dominican Republic,"Borrowers, Commercial banks",Number,2007,805658.0
Dominican Republic,"Borrowers, Commercial banks",Number,2008,854802.0
Dominican Republic,"Borrowers, Commercial banks",Number,2009,899301.0
Dominican Republic,"Borrowers, Commercial banks",Number,2010,916775.0
Dominican Republic,"Borrowers, Commercial banks",Number,2011,993916.0
Dominican Republic,"Borrowers, Commercial banks",Number,2012,929704.0
Dominican Republic,"Borrowers, Commercial banks",Number,2013,1044209.0
Dominican Republic,"Borrowers, Commercial banks",Number,2014,1158826.0
Dominican Republic,"Borrowers, Commercial banks",Number,2015,1311688.0
Dominican Republic,"Borrowers, Commercial banks",Number,2016,1429150.0
Dominican Republic,"Borrowers, Commercial banks",Number,2017,1452144.0
Dominican Republic,"Borrowers, Commercial banks",Number,2018,1463007.0
Dominican Republic,"Borrowers, Commercial banks",Number,2019,1612326.0
Dominican Republic,"Borrowers, Commercial banks",Number,2020,1526562.0
Dominican Republic,"Borrowers, Commercial banks",Number,2021,1630461.0
Dominican Republic,"Borrowers, Commercial banks",Number,2022,1749697.0
Dominican Republic,"Borrowers, Commercial banks",Number,2023,1965543.0
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2004,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2005,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2006,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2007,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2008,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2009,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2010,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2011,
Dominican Republic,"Borrowers, Deposit taking microfinance institutions",Number,2012,
